title_0,title_1,title_2,title_3,paragraph,page_num,doc_name,doc_idx,paragraph_number
"
     
Предисловие",13. Системы пожарной сигнализации,13.1. Общие положения при выборе типов пожарных извещателей для защищаемого объекта,empty,"13.1.6 При выборе тепловых пожарных извещателей следует учитывать, что температура срабатывания максимальных и максимально-дифференциальных извещателей должна быть не менее чем на 20 °С выше максимально допустимой температуры воздуха в помещении.",74.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5140.0,13.1.6
"
     
Предисловие",13. Системы пожарной сигнализации,13.1. Общие положения при выборе типов пожарных извещателей для защищаемого объекта,empty,"13.1.7 Газовые пожарные извещатели рекомендуется применять, если в зоне контроля в случае возникновения пожара на его начальной стадии предполагается выделение определенного вида газов в концентрациях, которые могут вызвать срабатывание извещателей. Газовые пожарные извещатели не следует применять в помещениях, в которых в отсутствие пожара могут появляться газы в концентрациях, вызывающих срабатывание извещателей.",74.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5141.0,13.1.7
"
     
Предисловие",13. Системы пожарной сигнализации,13.1. Общие положения при выборе типов пожарных извещателей для защищаемого объекта,empty,"13.1.8 В том случае, когда в зоне контроля преобладающий фактор пожара не определен, рекомендуется применять комбинацию пожарных извещателей, реагирующих на различные факторы пожара, или комбинированные пожарные извещатели. Примечание - Преобладающим фактором пожара считается фактор, обнаружение которого происходит на начальной стадии пожара за минимальное время.",74.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5142.0,13.1.8
"
     
Предисловие",13. Системы пожарной сигнализации,13.1. Общие положения при выборе типов пожарных извещателей для защищаемого объекта,empty,13.1.9 Суммарное значение времени обнаружения пожара пожарными извещателями и расчетного времени эвакуации людей не должно превышать времени наступления предельно допустимых значений опасных факторов пожара.,74.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5143.0,13.1.9
"
     
Предисловие",13. Системы пожарной сигнализации,13.1. Общие положения при выборе типов пожарных извещателей для защищаемого объекта,empty,13.1.10 Выбор типов пожарных извещателей в зависимости от назначения защищаемых помещений и вида пожарной нагрузки рекомендуется производить в соответствии с приложением М.,74.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5144.0,13.1.10
"
     
Предисловие",13. Системы пожарной сигнализации,13.1. Общие положения при выборе типов пожарных извещателей для защищаемого объекта,empty,"13.1.11 Пожарные извещатели следует применять в соответствии с требованиями данного свода правил, иных нормативных документов по пожарной безопасности, а также технической документации на извещатели конкретных типов. Исполнение извещателей должно обеспечивать их безопасность по отношению к внешней среде в соответствии с требованиями [7]. Тип и параметры извещателей должны обеспечивать их устойчивость к воздействиям климатических, механических, электромагнитных, оптических, радиационных и иных факторов внешней среды в местах размещения извещателей. (Измененная редакция, Изм. N 1[https://meganorm.ru/Data2/0/4294820/4294820491.htm]).",75.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5145.0,13.1.11
"
     
Предисловие",13. Системы пожарной сигнализации,13.1. Общие положения при выборе типов пожарных извещателей для защищаемого объекта,empty,"13.1.12 Дымовые пожарные извещатели, питаемые по шлейфу пожарной сигнализации и имеющие встроенный звуковой оповещатель, рекомендуется применять для оперативного, локального оповещения и определения места пожара в помещениях, в которых одновременно выполняются следующие условия: основным фактором возникновения очага загорания в начальной стадии является появление дыма; в защищаемых помещениях возможно присутствие людей. Такие извещатели должны включаться в единую систему пожарной сигнализации с выводом тревожных извещений на прибор приемно-контрольный пожарный, расположенный в помещении дежурного персонала. Примечания:",74.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5146.0,13.1.12
"
     
Предисловие",13. Системы пожарной сигнализации,13.1. Общие положения при выборе типов пожарных извещателей для защищаемого объекта,empty,"1 Данные извещатели рекомендуется применять в гостиницах, лечебных учреждениях, экспозиционных залах музеев, картинных галереях, читальных залах библиотек, помещениях торговли, вычислительных центрах.",74.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5147.0,1
"
     
Предисловие",13. Системы пожарной сигнализации,13.1. Общие положения при выборе типов пожарных извещателей для защищаемого объекта,empty,2 Применение данных извещателей не исключает оборудование здания системой оповещения в соответствии с [15[https://meganorm.ru/Data2/1/4293830/4293830667.htm]].,75.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5148.0,2
"
     
Предисловие",13. Системы пожарной сигнализации,13.2. Требования к организации зон контроля пожарной сигнализации,empty,"13.2.1 Одним шлейфом пожарной сигнализации с пожарными извещателями (одной трубой для отбора проб воздуха в случае применения аспирационного извещателя), не имеющими адреса, допускается оборудовать зону контроля, включающую: помещения, расположенные не более чем на двух сообщающихся между собой этажах, при суммарной площади помещений 300 м и менее; до десяти изолированных и смежных помещений суммарной площадью не более 1600 м, расположенных на одном этаже здания, при этом изолированные помещения должны иметь выход в общий коридор, холл, вестибюль и т.п.; до двадцати изолированных и смежных помещений суммарной площадью не более 1600 м, расположенных на одном этаже здания, при этом изолированные помещения должны иметь выход в общий коридор, холл, вестибюль и т.п., при наличии выносной световой сигнализации о срабатывании пожарных извещателей над входом в каждое контролируемое помещение; неадресные шлейфы пожарной сигнализации должны объединять помещения в соответствии с их разделением на зоны защиты. Кроме того, шлейфы пожарной сигнализации должны объединять помещения таким образом, чтобы время установления места возникновения пожара дежурным персоналом при полуавтоматическом управлении не превышало 1/5 времени, по истечении которого можно реализовать безопасную эвакуацию людей и тушение пожара. В случае, если указанное время превышает приведенное значение, управление должно быть автоматическим. Максимальное количество неадресных пожарных извещателей, питающихся по шлейфу сигнализации, должно обеспечивать регистрацию всех предусмотренных в применяемом приемно-контрольном приборе извещений.",75.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5149.0,13.2.1
"
     
Предисловие",13. Системы пожарной сигнализации,13.2. Требования к организации зон контроля пожарной сигнализации,empty,"13.2.2 Максимальное количество и площадь помещений, защищаемых одной адресной линией с адресными пожарными извещателями или адресными устройствами, определяется техническими возможностями приемно-контрольной аппаратуры, техническими характеристиками включаемых в линию извещателей и не зависит от расположения помещений в здании. В адресные шлейфы пожарной сигнализации вместе с адресными пожарными извещателями могут включаться адресные устройства ввода/вывода, адресные модули контроля безадресных шлейфов с включенными в них безадресными пожарными извещателями, сепараторы короткого замыкания, адресные исполнительные устройства. Возможность включения в адресный шлейф адресных устройств и их количество определяются техническими характеристиками используемого оборудования, приведенными в технической документации изготовителя. В адресные линии приемно-контрольных приборов могут включаться адресные охранные извещатели или безадресные охранные извещатели через адресные устройства, при условии обеспечения необходимых алгоритмов работы пожарных и охранных систем. (Измененная редакция, Изм. N 1[https://meganorm.ru/Data2/0/4294820/4294820491.htm]).",73.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5150.0,13.2.2
"
     
Предисловие",13. Системы пожарной сигнализации,13.2. Требования к организации зон контроля пожарной сигнализации,empty,"13.2.3 Удаленность радиоканальных устройств от приемно-контрольного прибора определяется в соответствии с данными производителя, приведенными в технической документации и подтвержденными в установленном порядке.",76.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5151.0,13.2.3
"
     
Предисловие",13. Системы пожарной сигнализации,13.3. Размещение пожарных извещателей,empty,"13.3.1 Количество автоматических пожарных извещателей определяется необходимостью обнаружения загораний на контролируемой площади помещений или зон помещений, а количество извещателей пламени - и по контролируемой площади оборудования.",76.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5152.0,13.3.1
"
     
Предисловие",13. Системы пожарной сигнализации,13.3. Размещение пожарных извещателей,empty,"13.3.2 В каждом защищаемом помещении следует устанавливать не менее двух пожарных извещателей, включенных по логической схеме ""ИЛИ"". Примечание - В случае применения аспирационного извещателя, если специально не уточняется, необходимо исходить из следующего положения: в качестве одного точечного (безадресного) пожарного извещателя следует рассматривать одно воздухозаборное отверстие. При этом извещатель должен формировать сигнал неисправности в случае отклонения расхода воздушного потока в воздухозаборной трубе на величину 20% от его исходного значения, установленного в качестве рабочего параметра.",73.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5153.0,13.3.2
"
     
Предисловие",13. Системы пожарной сигнализации,13.3. Размещение пожарных извещателей,empty,"13.3.3 В защищаемом помещении или выделенных частях помещения допускается устанавливать один автоматический пожарный извещатель, если одновременно выполняются условия: а) площадь помещения не больше площади, защищаемой пожарным извещателем, указанной в технической документации на него, и не больше средней площади, указанной в таблицах 13.3-13.6; б) обеспечивается автоматический контроль работоспособности пожарного извещателя в условиях воздействия факторов внешней среды, подтверждающий выполнение им своих функций, и формируется извещение об исправности (неисправности) на приемно-контрольном приборе; в) обеспечивается идентификация неисправного извещателя с помощью световой индикации и возможность его замены дежурным персоналом за установленное время, определяемое в соответствии с приложением О; г) по срабатыванию пожарного извещателя не формируется сигнал на управление установками пожаротушения или системами оповещения о пожаре 5-го типа по [15[https://meganorm.ru/Data2/1/4293830/4293830667.htm]], а также другими системами, ложное функционирование которых может привести к недопустимым материальным потерям или снижению уровня безопасности людей.",77.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5154.0,13.3.3
"
     
Предисловие",13. Системы пожарной сигнализации,13.3. Размещение пожарных извещателей,empty,"13.3.4 Точечные пожарные извещатели следует устанавливать под перекрытием. При невозможности установки извещателей непосредственно на перекрытии допускается их установка на тросах, а также стенах, колоннах и других несущих строительных конструкциях. При установке точечных извещателей на стенах их следует размещать на расстоянии не менее 0,5 м от угла и на расстоянии от перекрытия в соответствии с приложением П. Расстояние от верхней точки перекрытия до извещателя в месте его установки и в зависимости от высоты помещения и формы перекрытия может быть определено в соответствии с приложением П или на других высотах, если время обнаружения достаточно для выполнения задач противопожарной защиты в соответствии с ГОСТ 12.1.004[https://meganorm.ru/Data2/1/4294852/4294852046.htm], что должно быть подтверждено расчетом. При подвеске извещателей на тросе должны быть обеспечены их устойчивое положение и ориентация в пространстве. В случае применения аспирационных извещателей допускается устанавливать воздухозаборные трубы, как в горизонтальной, так и в вертикальной плоскости. При размещении пожарных извещателей на высоте более 6 м должен быть определен вариант доступа к извещателям для обслуживания и ремонта.",73.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5155.0,13.3.4
"
     
Предисловие",13. Системы пожарной сигнализации,13.3. Размещение пожарных извещателей,empty,"13.3.5 В помещениях с крутыми крышами, например диагональными, двускатными, четырехскатными, шатровыми, пильчатыми, имеющими наклон более 10 градусов, часть извещателей устанавливают в вертикальной плоскости конька крыши или самой высокой части здания. Площадь, защищаемая одним извещателем, установленным в верхних частях крыш, увеличивается на 20%. Примечание - Если плоскость перекрытия имеет разные уклоны, то извещатели устанавливаются у поверхностей, имеющих меньшие уклоны.",78.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5156.0,13.3.5
"
     
Предисловие",13. Системы пожарной сигнализации,13.3. Размещение пожарных извещателей,empty,"13.3.6 Размещение точечных тепловых и дымовых пожарных извещателей следует производить с учетом воздушных потоков в защищаемом помещении, вызываемых приточной и/или вытяжной вентиляцией, при этом расстояние от извещателя до вентиляционного отверстия должно быть не менее 1 м. В случае применения аспирационных пожарных извещателей расстояние от воздухозаборной трубы с отверстиями до вентиляционного отверстия регламентируется величиной допустимого воздушного потока для данного типа извещателей в соответствии с технической документацией на извещатель. Горизонтальное и вертикальное расстояние от извещателей до близлежащих предметов и устройств, до электросветильников, в любом случае должно быть не менее 0,5 м. Размещение пожарных извещателей должно осуществляться таким образом, чтобы близлежащие предметы и устройства (трубы, воздуховоды, оборудование и прочее) не препятствовали воздействию факторов пожара на извещатели, а источники светового излучения, электромагнитные помехи не влияли на сохранение извещателем работоспособности. (Измененная редакция, Изм. N 1[https://meganorm.ru/Data2/0/4294820/4294820491.htm]).",73.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5157.0,13.3.6
"
     
Предисловие",13. Системы пожарной сигнализации,13.3. Размещение пожарных извещателей,empty,"13.3.7 Расстояния между извещателями, а также между стеной и извещателями, приведенные в таблицах 13.3 и 13.5, могут быть изменены в пределах площади, приведенной в таблицах 13.3 и 13.5.",78.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5158.0,13.3.7
"
     
Предисловие",13. Системы пожарной сигнализации,13.3. Размещение пожарных извещателей,empty,"13.3.8 Точечные дымовые и тепловые пожарные извещатели следует устанавливать в каждом отсеке потолка шириной 0,75 м и более, ограниченном строительными конструкциями (балками, прогонами, ребрами плит и т.п.), выступающими от потолка на расстояние более 0,4 м. Если строительные конструкции выступают от потолка на расстояние более 0,4 м, а образуемые ими отсеки по ширине меньше 0,75 м, контролируемая пожарными извещателями площадь, указанная в таблицах 13.3 и 13.5, уменьшается на 40%. При наличии на потолке выступающих частей от 0,08 до 0,4 м контролируемая пожарными извещателями площадь, указанная в таблицах 13.3 и 13.5, уменьшается на 25%. Максимальное расстояние между извещателями вдоль линейных балок определяется по таблицам 13.3 и 13.5 с учетом п.13.3.10. (Измененная редакция, Изм. N 1[https://meganorm.ru/Data2/0/4294820/4294820491.htm]).               ",78.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5159.0,13.3.8
"
     
Предисловие",13. Системы пожарной сигнализации,13.3. Размещение пожарных извещателей,empty,"13.3.9 Точечные и линейные, дымовые и тепловые пожарные извещатели, а также аспирационные следует устанавливать в каждом отсеке помещения, образованном штабелями материалов, стеллажами, оборудованием и строительными конструкциями, верхние края которых отстоят от потолка на 0,6 м и менее.",79.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5160.0,13.3.9
"
     
Предисловие",13. Системы пожарной сигнализации,13.3. Размещение пожарных извещателей,empty,"13.3.10 При установке точечных дымовых пожарных извещателей в помещениях шириной менее 3 м или под фальшполом или над фальшпотолком и в других пространствах высотой менее 1,7 м расстояния между извещателями, указанные в таблице 13.3, допускается увеличивать в 1,5 раза.          ",73.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5161.0,13.3.10
"
     
Предисловие",13. Системы пожарной сигнализации,13.3. Размещение пожарных извещателей,empty,"13.3.11 При расстановке пожарных извещателей под фальшполом, над фальшпотолком и в других недоступных для просмотра местах должна быть обеспечена возможность определения места расположения сработавшего извещателя (например, они должны быть адресными или адресуемыми, то есть иметь адресное устройство, либо подключены к самостоятельным шлейфам пожарной сигнализации, либо должны иметь выносную оптическую индикацию и т.п.). Конструкция перекрытий фальшпола и фальшпотолка должна обеспечивать доступ к пожарным извещателям для их обслуживания.",73.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5162.0,13.3.11
"
     
Предисловие",13. Системы пожарной сигнализации,13.3. Размещение пожарных извещателей,empty,13.3.12 Установку пожарных извещателей следует производить в соответствии с требованиями технической документации на извещатели конкретных типов.,73.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5163.0,13.3.12
"
     
Предисловие",13. Системы пожарной сигнализации,13.3. Размещение пожарных извещателей,empty,"13.3.13 В местах, где имеется опасность механического повреждения извещателя, должна быть предусмотрена защитная конструкция, не нарушающая его работоспособности и эффективности обнаружения загорания.",79.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5164.0,13.3.13
"
     
Предисловие",13. Системы пожарной сигнализации,13.3. Размещение пожарных извещателей,empty,13.3.14 В случае установки в одной зоне контроля разнотипных пожарных извещателей их размещение производится в соответствии с требованиями настоящих норм на каждый тип извещателя.,79.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5165.0,13.3.14
"
     
Предисловие",13. Системы пожарной сигнализации,13.3. Размещение пожарных извещателей,empty,"13.3.15 Если преобладающий фактор пожара не определен, допускается устанавливать комбинированные пожарные извещатели (дымовой - тепловой) или комбинацию дымового и теплового пожарного извещателя. В этом случае размещение извещателей производится по таблице 13.5. В случае если преобладающим фактором пожара является дым, размещение извещателей производится по таблице 13.3 или 13.6. При этом при определении количества извещателей комбинированный извещатель учитывается как один извещатель.",73.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5166.0,13.3.15
"
     
Предисловие",13. Системы пожарной сигнализации,13.3. Размещение пожарных извещателей,empty,"13.3.16 Извещатели, установленные на перекрытии, могут использоваться для защиты пространства, расположенного ниже перфорированного фальшпотолка, если одновременно выполняются условия: перфорация имеет периодическую структуру и ее площадь превышает 40% поверхности; минимальный размер каждой перфорации в любом сечении не менее 10 мм; толщина фальшпотолка не более чем в три раза превышает минимальный размер ячейки перфорации. Если не выполняется хотя бы одно из этих требований, извещатели должны быть установлены на фальшпотолке в основном помещении, и в случае необходимости защиты пространства за подвесным потолком дополнительные извещатели должны быть установлены на основном потолке.",73.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5167.0,13.3.16
"
     
Предисловие",13. Системы пожарной сигнализации,13.3. Размещение пожарных извещателей,empty,"13.3.17 Извещатели должны быть ориентированы таким образом, чтобы индикаторы были направлены по возможности в сторону двери, ведущей к выходу из помещения.",80.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5168.0,13.3.17
"
     
Предисловие",13. Системы пожарной сигнализации,13.3. Размещение пожарных извещателей,empty,"13.3.18 Размещение и применение пожарных извещателей, порядок применения которых не определен в настоящем своде правил, необходимо осуществлять в соответствии с рекомендациями, согласованными в установленном порядке.",80.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5169.0,13.3.18
"
     
Предисловие",13. Системы пожарной сигнализации,13.4. Точечные дымовые пожарные извещатели,empty,"13.4.1 Площадь, контролируемая одним точечным дымовым пожарным извещателем, а также максимальное расстояние между извещателями, извещателем и стеной, за исключением случаев, оговоренных в 13.3.7, необходимо определять по таблице 13.3, но не превышая величин, указанных в технических условиях и паспортах на извещатели конкретных типов. Таблица 13.3*
__________________ * Табл.13.1, 13.2 исключены Изменением N 1[https://meganorm.ru/Data2/0/4294820/4294820491.htm]. - Примечание изготовителя базы данных.            
             ",80.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5170.0,13.4.1
"
     
Предисловие",13. Системы пожарной сигнализации,13.5. Линейные дымовые пожарные извещатели,empty,"13.5.1 Излучатель и приемник (приемо-передатчик и отражатель) линейного дымового пожарного извещателя следует устанавливать на стенах, перегородках, колоннах и других конструкциях, обеспечивающих их жесткое крепление, таким образом, чтобы их оптическая ось проходила на расстоянии не менее 0,1 м и не более 0,6 м от уровня перекрытия. Примечание - Допускается размещение извещателей ниже, чем 0,6 м от уровня перекрытия, если время обнаружения достаточно для выполнения задач противопожарной защиты, что должно быть подтверждено расчетом.",81.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5171.0,13.5.1
"
     
Предисловие",13. Системы пожарной сигнализации,13.5. Линейные дымовые пожарные извещатели,empty,"13.5.2 Излучатель и приемник (приемопередатчик и отражатель) линейного дымового пожарного извещателя следует размещать таким образом, чтобы в зону обнаружения пожарного извещателя при его эксплуатации не попадали различные объекты. Минимальное и максимальное расстояние между излучателем и приемником либо извещателем и отражателем определяется технической документацией на извещатели конкретных типов.",80.0,СВОД ПРАВИЛ Системы противопожарной защиты УСТАНОВКИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ Нормы и правила проектирования СП 5.13130.2009,5172.0,13.5.2
